,fiscal_year,year,parent_id,classification_description,Sequence_Level_Number,current_fiscal_year_to_date_gross_outlays_amount,parent_cls_desc,parent_class_helper,subclass_helper
4516,2020,2020,43669793.0,Capital and Debt Service Grants to the National Railroad Passenger Corporation,3,1343976.0,Department of Transportation:,,175.0
4517,2020,2020,43669793.0,Capital Assistance for High Speed Rail Corridors and Intercity Passenger Rail Service,3,,Department of Transportation:,,175.0
4518,2020,2020,43669793.0,Other,3,3336776704.0,Department of Transportation:,,175.0
4519,2020,2020,43669793.0,Total--Federal Railroad Administration,3,3338120704.0,Department of Transportation:,,175.0
4520,2020,2020,43669755.0,Federal Transit Administration:,2,,Department of Transportation:,,175.0
4521,2020,2020,43669799.0,Formula Grants,3,14800156.0,Department of Transportation:,,175.0
4522,2020,2020,43669799.0,Capital Investment Grants,3,2133870976.0,Department of Transportation:,,175.0
4523,2020,2020,43669799.0,Transit Formula Grants,3,9933833216.0,Department of Transportation:,,175.0
4524,2020,2020,43669799.0,Other,3,13290767360.0,Department of Transportation:,,175.0
4525,2020,2020,43669799.0,Total--Federal Transit Administration,3,25373272064.0,Department of Transportation:,,175.0
4526,2020,2020,43669755.0,Maritime Administration,2,667875392.0,Department of Transportation:,,175.0
4527,2020,2020,43669755.0,Other,2,455394944.0,Department of Transportation:,,175.0
4528,2020,2020,43669755.0,Proprietary Receipts from the Public,2,,Department of Transportation:,,175.0
4529,2020,2020,43669755.0,Intrabudgetary Transactions:,2,,Department of Transportation:,,175.0
4530,2020,2020,43669809.0,Other,3,-10001502208.0,Department of Transportation:,,175.0
4531,2020,2020,43669755.0,Offsetting Governmental Receipts,2,,Department of Transportation:,,175.0
4532,2020,2020,43669755.0,Total--Department of Transportation,2,101687533568.0,Department of Transportation:,,175.0
4533,2020,2020,,Department of the Treasury:,1,,Department of the Treasury:,176.0,0.0
4534,2020,2020,43669814.0,Departmental Offices:,2,,Department of the Treasury:,,176.0
4535,2020,2020,43669815.0,Exchange Stabilization Fund,3,11576180736.0,Department of the Treasury:,,176.0
4536,2020,2020,43669815.0,Housing and Economic Recovery Programs,3,999999.9375,Department of the Treasury:,,176.0
4537,2020,2020,43669815.0,Troubled Asset Relief Program,3,676106560.0,Department of the Treasury:,,176.0
4538,2020,2020,43669815.0,ESF - Economic Stabilization Program,3,19331016704.0,Department of the Treasury:,,176.0
4539,2020,2020,43669815.0,Air Carrier Worker Support,3,28140857344.0,Department of the Treasury:,,176.0
4540,2020,2020,43669815.0,Coronavirus Relief Fund,3,149466365952.0,Department of the Treasury:,,176.0
4541,2020,2020,43669815.0,Other,3,1583315456.0,Department of the Treasury:,,176.0
4542,2020,2020,43669814.0,Bureau of the Fiscal Service:,2,,Department of the Treasury:,,176.0
4543,2020,2020,43669824.0,Payment to the Resolution Funding Corporation,3,2424603648.0,Department of the Treasury:,,176.0
4544,2020,2020,43669824.0,Financial Agent Services,3,807860544.0,Department of the Treasury:,,176.0
4545,2020,2020,43669824.0,Interest Paid to Credit Financing Accounts,3,23315474432.0,Department of the Treasury:,,176.0
4546,2020,2020,43669824.0,"Claims, Judgements, and Relief Acts",3,8353474560.0,Department of the Treasury:,,176.0
4547,2020,2020,43669824.0,Other,3,2304933376.0,Department of the Treasury:,,176.0
4548,2020,2020,43669824.0,Total--Bureau of the Fiscal Service,3,37206347776.0,Department of the Treasury:,,176.0
4549,2020,2020,43669814.0,Federal Financing Bank,2,-873225024.0,Department of the Treasury:,,176.0
4550,2020,2020,43669814.0,Alcohol and Tobacco Tax and Trade Bureau:,2,,Department of the Treasury:,,176.0
4551,2020,2020,43669841.0,Salaries and Expenses,3,119689224.0,Department of the Treasury:,,176.0
4552,2020,2020,43669841.0,Internal Revenue Collections for Puerto Rico,3,471072800.0,Department of the Treasury:,,176.0
4553,2020,2020,43669814.0,Bureau of Engraving and Printing,2,75209512.0,Department of the Treasury:,,176.0
4554,2020,2020,43669814.0,United States Mint,2,3992699136.0,Department of the Treasury:,,176.0
4555,2020,2020,43669814.0,Internal Revenue Service:,2,,Department of the Treasury:,,176.0
4556,2020,2020,43669846.0,Taxpayer Services,3,2619672576.0,Department of the Treasury:,,176.0
4557,2020,2020,43669846.0,Enforcement,3,4706246144.0,Department of the Treasury:,,176.0
4558,2020,2020,43669846.0,Operations Support,3,4456376320.0,Department of the Treasury:,,176.0
4559,2020,2020,43669846.0,"Build America Bond Payments, Recovery Act",3,2075123712.0,Department of the Treasury:,,176.0
4560,2020,2020,43669846.0,Refundable Premium Tax Credits and Cost Sharing Reductions,3,51459297280.0,Department of the Treasury:,,176.0
4561,2020,2020,43669846.0,Payment Where Earned Income Credit Exceeds Liability for Tax,3,57576865792.0,Department of the Treasury:,,176.0
4562,2020,2020,43669846.0,Payment Where Child Tax Credit Exceeds Liability for Tax,3,27778566144.0,Department of the Treasury:,,176.0
4563,2020,2020,43669846.0,Payment Where American Opportunity Tax Credit Exceeds Liability for Tax,3,2786640128.0,Department of the Treasury:,,176.0
4564,2020,2020,43669846.0,"Refunding Internal Revenue Collections, Interest",3,2957426176.0,Department of the Treasury:,,176.0
4565,2020,2020,43669846.0,Other,3,292552376320.0,Department of the Treasury:,,176.0
4566,2020,2020,43669846.0,Total--Internal Revenue Service,3,448968589312.0,Department of the Treasury:,,176.0
4567,2020,2020,43669814.0,Comptroller of the Currency,2,1048144000.0,Department of the Treasury:,,176.0
4568,2020,2020,43669814.0,Interest on the Public Debt:,2,,Department of the Treasury:,,176.0
4569,2020,2020,43669861.0,Interest on Treasury Debt Securities (Gross):,3,,Department of the Treasury:,,176.0
4570,2020,2020,43669862.0,Public Issues (Accrual Basis),4,368102440960.0,Department of the Treasury:,,176.0
4571,2020,2020,43669862.0,Special Issues (Cash Basis),4,154549272576.0,Department of the Treasury:,,176.0
4572,2020,2020,43669862.0,Total--Interest on Treasury Debt Securities (Gross),4,522651697152.0,Department of the Treasury:,,176.0
4573,2020,2020,43669861.0,Total--Interest on the Public Debt,3,522651697152.0,Department of the Treasury:,,176.0
4574,2020,2020,43669814.0,Other,2,120938608.0,Department of the Treasury:,,176.0
4575,2020,2020,43669814.0,Proprietary Receipts from the Public,2,,Department of the Treasury:,,176.0
4576,2020,2020,43669814.0,Intrabudgetary Transactions,2,-4533105664.0,Department of the Treasury:,,176.0
4577,2020,2020,43669814.0,Total--Department of the Treasury,2,1220022894592.0,Department of the Treasury:,,176.0
4578,2020,2020,,Department of Veterans Affairs:,1,,Department of Veterans Affairs:,177.0,0.0
4579,2020,2020,43669872.0,Joint DOD-VA Medical Facility Demonstration Fund,2,469826528.0,Department of Veterans Affairs:,,177.0
4580,2020,2020,43669872.0,Veterans Health Administration:,2,,Department of Veterans Affairs:,,177.0
4581,2020,2020,43669874.0,"Veterans Choice Fund, Veterans Health Administration",3,2098528640.0,Department of Veterans Affairs:,,177.0
4582,2020,2020,43669874.0,Medical Services,3,73414877184.0,Department of Veterans Affairs:,,177.0
4583,2020,2020,43669874.0,Medical Support and Compliance,3,7556751872.0,Department of Veterans Affairs:,,177.0
4584,2020,2020,43669874.0,Medical Facilities,3,6444130816.0,Department of Veterans Affairs:,,177.0
4585,2020,2020,43669874.0,Other,3,1217581440.0,Department of Veterans Affairs:,,177.0
4586,2020,2020,43669872.0,Benefits Programs:,2,,Department of Veterans Affairs:,,177.0
4587,2020,2020,43669880.0,Public Enterprise Funds:,3,,Department of Veterans Affairs:,,177.0
4588,2020,2020,43669881.0,Housing Accounts,4,407240.03125,Department of Veterans Affairs:,,177.0
4589,2020,2020,43669881.0,Other,4,782676160.0,Department of Veterans Affairs:,,177.0
4590,2020,2020,43669880.0,Compensation and Pensions,3,110123646976.0,Department of Veterans Affairs:,,177.0
4591,2020,2020,43669880.0,Readjustment Benefits,3,12923644928.0,Department of Veterans Affairs:,,177.0
4592,2020,2020,43669880.0,Veterans Housing Benefit Program Fund,3,242726800.0,Department of Veterans Affairs:,,177.0
4593,2020,2020,43669880.0,Insurance Funds:,3,,Department of Veterans Affairs:,,177.0
4594,2020,2020,43669887.0,National Service Life,4,625193856.0,Department of Veterans Affairs:,,177.0
4595,2020,2020,43669887.0,Veterans Special Life,4,198971888.0,Department of Veterans Affairs:,,177.0
4596,2020,2020,43669880.0,Other,3,128563744.0,Department of Veterans Affairs:,,177.0
4597,2020,2020,43669880.0,Total--Benefits Programs,3,125025837056.0,Department of Veterans Affairs:,,177.0
4598,2020,2020,43669872.0,Departmental Administration:,2,,Department of Veterans Affairs:,,177.0
4599,2020,2020,43669892.0,Construction,3,1926340224.0,Department of Veterans Affairs:,,177.0
4600,2020,2020,43669892.0,Information Technology Systems,3,4963783168.0,Department of Veterans Affairs:,,177.0
4601,2020,2020,43669892.0,General Operating Expenses,3,2431529984.0,Department of Veterans Affairs:,,177.0
4602,2020,2020,43669892.0,Other,3,2166347008.0,Department of Veterans Affairs:,,177.0
4603,2020,2020,43669872.0,Proprietary Receipts from the Public:,2,,Department of Veterans Affairs:,,177.0
4604,2020,2020,43669897.0,National Service Life,3,,Department of Veterans Affairs:,,177.0
4605,2020,2020,43669897.0,Other,3,,Department of Veterans Affairs:,,177.0
4606,2020,2020,43669872.0,Intrabudgetary Transactions,2,10632744.0,Department of Veterans Affairs:,,177.0
4607,2020,2020,43669872.0,Total--Department of Veterans Affairs,2,227726163968.0,Department of Veterans Affairs:,,177.0
4608,2020,2020,,Corps of Engineers:,1,,Corps of Engineers:,178.0,0.0
4609,2020,2020,43669902.0,Construction,2,1771492096.0,Corps of Engineers:,,178.0
4610,2020,2020,43669902.0,Operation and Maintenance,2,2599100672.0,Corps of Engineers:,,178.0
4611,2020,2020,43669902.0,Flood Control and Coastal Emergencies,2,743184832.0,Corps of Engineers:,,178.0
4612,2020,2020,43669902.0,Harbor Maintenance Trust Fund,2,1568682112.0,Corps of Engineers:,,178.0
4613,2020,2020,43669902.0,Rivers and Harbors Contributed Funds,2,550216512.0,Corps of Engineers:,,178.0
4614,2020,2020,43669902.0,Other,2,1204678016.0,Corps of Engineers:,,178.0
4615,2020,2020,43669902.0,Proprietary Receipts from the Public,2,,Corps of Engineers:,,178.0
4616,2020,2020,43669902.0,Intrabudgetary Transactions,2,348717.125,Corps of Engineers:,,178.0
4617,2020,2020,43669902.0,Total--Corps of Engineers,2,8437703168.0,Corps of Engineers:,,178.0
4618,2020,2020,,Other Defense Civil Programs:,1,,Other Defense Civil Programs:,179.0,0.0
4619,2020,2020,43669912.0,Military Retirement:,2,,Other Defense Civil Programs:,,179.0
4620,2020,2020,43669913.0,Payment to Military Retirement Fund,3,91873001472.0,Other Defense Civil Programs:,,179.0
4621,2020,2020,43669913.0,Military Retirement Fund,3,62286151680.0,Other Defense Civil Programs:,,179.0
4622,2020,2020,43669912.0,Retiree Health Care:,2,,Other Defense Civil Programs:,,179.0
4623,2020,2020,43669916.0,Payment to Department of Defense Medicare-Eligible Retiree Health Care Fund,3,6637000192.0,Other Defense Civil Programs:,,179.0
4624,2020,2020,43669916.0,Department of Defense Medicare-Eligible Retiree Health Care Fund,3,10570065920.0,Other Defense Civil Programs:,,179.0
4625,2020,2020,43669912.0,Educational Benefits,2,184686832.0,Other Defense Civil Programs:,,179.0
4626,2020,2020,43669912.0,Other,2,267308272.0,Other Defense Civil Programs:,,179.0
4627,2020,2020,43669912.0,Proprietary Receipts from the Public,2,,Other Defense Civil Programs:,,179.0
4628,2020,2020,43669912.0,Intrabudgetary Transactions,2,-106518233088.0,Other Defense Civil Programs:,,179.0
4629,2020,2020,43669912.0,Total--Other Defense Civil Programs,2,65299984384.0,Other Defense Civil Programs:,,179.0
4630,2020,2020,,Environmental Protection Agency:,1,,Environmental Protection Agency:,180.0,0.0
4631,2020,2020,43669924.0,Science and Technology,2,715668544.0,Environmental Protection Agency:,,180.0
4632,2020,2020,43669924.0,Environmental Programs and Management,2,2530289408.0,Environmental Protection Agency:,,180.0
4633,2020,2020,43669924.0,State and Tribal Assistance Grants,2,4019330816.0,Environmental Protection Agency:,,180.0
4634,2020,2020,43669924.0,Payment to the Hazardous Substance Superfund,2,1076535424.0,Environmental Protection Agency:,,180.0
4635,2020,2020,43669924.0,Hazardous Substance Superfund,2,1477163264.0,Environmental Protection Agency:,,180.0
4636,2020,2020,43669924.0,Other,2,330187328.0,Environmental Protection Agency:,,180.0
4637,2020,2020,43669924.0,Proprietary Receipts from the Public,2,,Environmental Protection Agency:,,180.0
4638,2020,2020,43669924.0,Intrabudgetary Transactions,2,-1076808704.0,Environmental Protection Agency:,,180.0
4639,2020,2020,43669924.0,Offsetting Governmental Receipts,2,,Environmental Protection Agency:,,180.0
4640,2020,2020,43669924.0,Total--Environmental Protection Agency,2,9072365568.0,Environmental Protection Agency:,,180.0
4641,2020,2020,,Executive Office of the President:,1,,Executive Office of the President:,181.0,0.0
4642,2020,2020,43669935.0,The White House,2,59125668.0,Executive Office of the President:,,181.0
4643,2020,2020,43669935.0,Office of Management and Budget,2,106402880.0,Executive Office of the President:,,181.0
4644,2020,2020,43669935.0,Unanticipated Needs,2,14535275.0,Executive Office of the President:,,181.0
4645,2020,2020,43669935.0,Other,2,277698016.0,Executive Office of the President:,,181.0
4646,2020,2020,43669935.0,Proprietary Receipts from the Public,2,,Executive Office of the President:,,181.0
4647,2020,2020,43669935.0,Intrabudgetary Transactions,2,-55025456.0,Executive Office of the President:,,181.0
4648,2020,2020,43669935.0,Total--Executive Office of the President,2,402736384.0,Executive Office of the President:,,181.0
4649,2020,2020,,General Services Administration:,1,,General Services Administration:,182.0,0.0
4650,2020,2020,43669943.0,Real Property Activities,2,-315987744.0,General Services Administration:,,182.0
4651,2020,2020,43669943.0,Supply and Technology Activities,2,-128568904.0,General Services Administration:,,182.0
4652,2020,2020,43669943.0,General Activities,2,245927328.0,General Services Administration:,,182.0
4653,2020,2020,43669943.0,Proprietary Receipts from the Public,2,,General Services Administration:,,182.0
4654,2020,2020,43669943.0,Intrabudgetary Transactions,2,-12961142.0,General Services Administration:,,182.0
4655,2020,2020,43669943.0,Total--General Services Administration,2,-211590448.0,General Services Administration:,,182.0
4656,2020,2020,,International Assistance Programs:,1,,International Assistance Programs:,183.0,0.0
4657,2020,2020,43669950.0,Millennium Challenge Corporation,2,610575872.0,International Assistance Programs:,,183.0
